NUM,GROUP_NAME,DESC_KOR,SERVING_SIZE,NUTR_CONT1,NUTR_CONT2,NUTR_CONT3,NUTR_CONT4,NUTR_CONT5,NUTR_CONT6,NUTR_CONT7,NUTR_CONT8,NUTR_CONT9
18920,특수용도식품,뉴케어 하이비스코(NUCARE HIH VISCO),2.3,5.2,1.8,0,0,0,18,0,0,0
18921,특수용도식품,메디푸드 토로미 파워 스마일,2.5,6.8,2.2,0,0,0,52,0,0,0
18922,특수용도식품,케어웰믹스겔,2,6,2,0,0,0,22,0,0,0
18923,특수용도식품,당박사110,3.7,45,2.27,0.87,3.6,0.18,17.5,0,0,0
18924,특수용도식품,디알프리,4,13.95,3.49,0.51,0.05,0.43,1.85,0,0.03,0
18925,특수용도식품,멀티칼,5,25,3.7,0,1.2,0,0,0,0.4,0
18926,특수용도식품,비스코업에스,100,250,88,1.4,0,0,1760,0,0,0
18927,빙과류,메로나,75,120,18,1,5,13,50,15,3.2,0.3
18928,빙과류,설레임 밀크쉐이크,160,175,27,3,6,24,55,15,3.7,0.2
18929,빙과류,부드러운 빵또아,180,200,34,3,6,23,150,30,5,0
18930,빙과류,돼지콘,160,305,38,4,15,26,50,10,8,0
18931,빙과류,옥동자,70,170,20,2,9,16,50,10,6,0
18932,빙과류,더블 비얀코,195,190,32,2,4.6,27,35,10,3,0
18933,빙과류,와일드바디,80,180,20,3,10,15,35,10,7,0
18934,빙과류,빵빠레 초코,175,180,17,2,3.1,13,20,10,2,0
18935,빙과류,빵빠레,175,167,37,2,6,28,35,17,4.1,0
18936,빙과류,메가톤,70,160,25,2,6,15,45,15,3.6,0.3
18937,빙과류,초코퍼지,70,150,21,2,7,13,15,5,4.3,0
18938,빙과류,본가찰옥수수,140,165,23,2,7,15,70,10,4.8,0
18939,빙과류,빵또아 오리지널,180,200,33,3,6,21,150,30,5,0
18940,빙과류,통팥가득앙증맞은 꼬마바,70,140,26,2,3.1,22,35,10,2,0
18941,빙과류,수출용 메로나,80,130,20,1,5,18,45,0,3.5,0
18942,빙과류,국화빵,150,200,35,3,3.9,25,70,3,2.3,0
18943,빙과류,잇츠 와플바닐라,140,205,29,3,9,17,60,10,6,0
18944,빙과류,쌍쌍바,67,115,17,2,4.4,16,30,10,3.1,0
18945,빙과류,옥동자콘,160,270,39,3,11,25,60,10,6,0.2
18946,빙과류,거북알 초코,130,115,18,2,4.4,14,20,10,2.71,0
18947,빙과류,빙그레 슈퍼콘 초코,150,265,29,3,15,22,90,10,9,0
18948,빙과류,부라보클래식바닐라,150,245,33,4,11,20,15,10,7,0
18949,빙과류,요맘때 플레인콘,150,245,34,3,11,21,80,20,8,0
18950,빙과류,빙그레 슈퍼콘 바닐라,150,245,27,3,14,20,60,10,9,0
18951,빙과류,찰떡아이스,80,175,31,3,4.2,27,25,3,2.1,0
18952,빙과류,투게더 쿠앤크,100,120,16,2,9,13,80,20,6,0
18953,빙과류,슈팅스타,150,265,38,3,11,24,50,15,8,0
18954,빙과류,아이스를 머금은 순수밀크,80,110,17,2,3.5,15,30,10,2.3,0
18955,빙과류,옥동자 딸기,70,180,20,2,10,17,40,10,7,0
18956,빙과류,와플통팥,140,230,41,4,5,27,65,0,4,0
18957,빙과류,말랑카우바,75,140,22,2,5,13,35,15,3.5,0
18958,빙과류,구구콘화이트,160,290,41,4,12,23,60,20,7,0.3
18959,빙과류,메로나 딸기(수출용),80,125,20,1,5,18,45,0,3,0
18960,빙과류,끌레도르 파르페 초코,300,305,45,4,12,33,130,35,8,0
18961,빙과류,엔초,85,285,21,2.6,21,17,50,5,9,0
18962,빙과류,디저트아이스바 브라우니,70,120,19,2,3.7,12,30,3,2.3,0
18963,빙과류,빠삐코바,75,95,16,1,2.6,13,10,3,1.6,0
18964,빙과류,부라보그레이프,140,240,38,4,8,24,30,10,5,0
18965,빙과류,Melona Mano(H),70,110,19,1,4,0,40,10,2.5,0
18966,빙과류,설레임커피쉐이크,160,155,27,3,4.1,23,40,15,2.8,0
18967,빙과류,메로나 망고,75,120,20,0.7,4,17,45,10,2.8,0
18968,빙과류,메로나 바나나,75,115,20,1.9,3.1,16,65,10,2,0
18969,빙과류,요맘때 요거그린,150,210,24,2,12,181,60,20,8,0
18970,빙과류,서주아이스주,75,135,22,3,3.5,18,66,15,2.4,0
18971,빙과류,투게더 스트로베리 밀크,100,105,14,1.5,5,13,44,10,3.5,0.3
18972,빙과류,더블베리 더블콘 타워,230,220,36,3,7,29,150,10,5,0
18973,빙과류,햇살가득 찰옥수수,75,107,17,5,2.4,9,20,0,0,0
18974,빙과류,메로나 바나나(수출용),80,125,22,1,3.5,19,45,0,2.5,0
18975,빙과류,요맘때 딸기 콘,150,240,32,3,11,20,80,20,8,0
18976,빙과류,구구바,85,135,18,2,6,8,25,5,3.6,0
18977,빙과류,빵또아 레드벨벳,180,205,30,4,6,23,150,30,4.8,0
18978,빙과류,아시나요 밀크,180,175,29,3,5,21,175,35,4,0
18979,빙과류,Melona Mano (N),80,130,21,1,4.5,0,40,20,3,0
18980,빙과류,찰떡시모나,120,160,32,2,2.4,22,60,3,2,0
18981,빙과류,투게더 초콜릿 밀크,100,120,15,2,6,13,44,13,4,0.3
18982,빙과류,국화빵 인절미,150,205,38,3,4.3,21,70,3,2.3,0
18983,빙과류,끌레도르 크림치즈바,90,190,18,2,12,14,120,12,9,0.4
18984,빙과류,빅빵빠레 바닐라향,185,185,24,4,8,17,65,5,4.1,0
18985,빙과류,빠삐코 바닐라,160,150,28,2,3,22,70,5,1.9,0
18986,빙과류,구구,92,200,18,3,13,10,30,10,9,0.3
18987,빙과류,모카&크림 월드콘,160,245,34,4,10,22,60,10,6,0
18988,빙과류,밀크 카라멜 옥동자,70,175,21,2,9,16,35,10,6,0
18989,빙과류,옥동자 모나카,140,280,34,4,14,20,75,15,9,0
18990,빙과류,누드 누가바,70,115,15,1.4,5.5,12,35,5,3.9,0
18991,빙과류,거북이,90,185,16,2,13,14,25,5,7,0
18992,빙과류,부라보바 화이트바닐라,63,100,12,1.5,5,10,30,10,3.8,0
18993,빙과류,투게더 녹차 초코,100,120,15,2,6,13,40,13,4,0.3
18994,빙과류,메론향빅아이스바,75,135,20,2,5,15,55,15,3.6,0.3
18995,빙과류,스키피바,80,160,24,3,6,17,80,10,2.4,0.1
18996,빙과류,설레임아라비카커피쉐이크,160,155,27,3,4.1,23,40,15,2.8,0
18997,빙과류,디저트아이스바 마카롱,70,125,15,2,6,12,25,3,3.9,0
18998,빙과류,쿠키오,130,190,27,3,8,13,140,15,5,0.3
18999,빙과류,라벨리아이스캔디(초코맛),65,110,14,2,5,14,35,11,3,0
19000,빙과류,끌레도르 초코브라우니,160,395,42,5,23,26,115,35,14,0.5
19001,빙과류,투게더 프로즌요거트 블루베리,100,115,14,1,6,11,40,15,3.9,0.3
19002,빙과류,녹차마루,100,90,15,2,2.3,11,35,10,1.6,0
19003,빙과류,라이트엔젤 멜론아이스,160,70,32,2,4.5,4,40,15,3.3,0
19004,빙과류,라벨리아이스캔디(바닐라맛),65,118,14,2,6,14,38,14,4,0
19005,빙과류,라벨리아이스캔디(커피맛),65,108,15,1,5,15,32,11,3,0
19006,빙과류,라벨리아이스캔디(딸기맛),65,99,13,1,4,13,30,11,3,0
19007,빙과류,투게더 밀크&딸기,100,110,14,2,5,14,60,30,3,0.3
19008,빙과류,해태초코청크마루,100,150,16,3,8,15,40,5,6,0
19009,빙과류,라벨리아이스캔디(메론맛),65,99,14,1,4,14,33,10,3,0
19010,빙과류,제티 초코 아이스,120,145,23,3,4.3,16,80,15,2.6,0
19011,빙과류,라이트엔젤 모카아이스,160,80,33,3,4.8,4,40,15,3.3,0
19012,빙과류,멜로니아,75,125,19,1,5,14,45,19,3.4,0
19013,빙과류,디저트아이스바 치즈케이크,67,120,17,2,5,13,80,15,3.4,0
19014,빙과류,악마빙수,280,166,22,3,7,19,68,15,5,0
19015,빙과류,본젤라또 베리딸기바,80,215,27,2,11,19,30,10,7,0.1
19016,빙과류,본젤라또 녹차초코바,80,220,24,3,12,19,40,10,6,0.2
19017,빙과류,아시나요 모카,180,185,28,3,7,18,85,30,4.5,0
19018,빙과류,라벨리아이스캔디(녹차맛),65,103,13,2,5,13,35,10,3,0
19019,빙과류,도라에몽 엔초,91,295,21,3,22,16,60,5,9,0
19020,빙과류,인절미 시모나,120,180,28,3,6,14,60,3,4,0
19021,빙과류,딸기뷔페빙수,280,328,50,5,12,49,86,32,8,0.6
19022,빙과류,옥수수익어가는,80,137,21,2,5,21,83,4,4,0
19023,빙과류,투게더 밀크&초콜릿 클래식,100,125,16,2,6,14,60,30,4,0.3
19024,빙과류,스키피샌드,180,180,30,4,5,19,120,25,2.1,0
19025,빙과류,국화빵통팥,150,200,35,3,3.9,25,70,3,2.3,0
19026,빙과류,아이리스 파르페(쿠키&크림),100,95,14,1.5,3.6,12,30,10,2.5,0
19027,빙과류,라보떼쿠키앤크림,100,111,14,2,5,13,44,11,4,0
19028,빙과류,라보떼3바나나커피쿠키,100,108,13,1,5,12,48,3,4,0
19029,빙과류,가나소프트콘,185,175,27,3,6,18,50,15,3.6,0
19030,빙과류,인절미컵 아이스밀크,140,252,35,6,10,29,66,23,6,0
19031,빙과류,허쉬녹차초코바,90,256,27,2,15,24,32,10,11,0.3
19032,빙과류,로투스비스코프콘,160,336,39,4,19,22,103,4,2,0
19033,빙과류,딸기플레인,63,143,24,2,3.9,15,55,5,2.7,0
19034,빙과류,바사프리미엄요구르트맛,100,152,26,1.7,4.7,18,74,14,3.4,0
19035,빙과류,옥수수익어가는컵,140,220,29,6,9,23,79,23,6,0.4
19036,빙과류,버터코코넛바,63,124,17,1,6,13,49,10,2.7,0.1
19037,빙과류,엔초(수출용),85,285,21,2.6,21,16,50,5,8,0
19038,빙과류,폭신폭신 솜사탕바,63,100,17,1.2,2.9,14,40,5,2.1,0
19039,빙과류,쿠키오홈,100,120,16,2,5,10,60,10,3.5,0.3
19040,빙과류,부라보바 피스타치오,63,90,15,1,3.1,11,25,10,1.9,0
19041,빙과류,허니버터와플샌드,130,255,34,4,11,21,100,15,8,0
19042,빙과류,밀크바,70,110,16,1.4,4.5,14,40,15,2.9,0.2
19043,빙과류,끌레도르 솔티드카라멜,70,105,18,1.7,2.9,15,50,10,1.8,0.2
19044,빙과류,빵빠레 파스퇴르,175,170,25,3,7,18,60,20,4.3,0.3
19045,빙과류,구구콘 편의점용,165,310,41,4,15,20,60,15,9,0.3
19046,빙과류,팽이팽이 딸기&초코,14,25,35,3,10,31,20,10,8,0
19047,빙과류,빵빠레 파스퇴르 초코,175,185,24,4,8,12,50,10,5,0
19048,빙과류,고구마아이스,140,208,32,2,8,25,39,13,11,0.2
19049,빙과류,바나나바,70,105,18,1.7,2.9,15,50,10,1.8,0.2
19050,빙과류,구구크러스터 화이트,100,140,19,2,6,9,35,15,3.5,0.3
19051,빙과류,우유쿠키빙수,300,503,77,6,19,57,143,0.3,8,0
19052,빙과류,꽃보다 인절미,80,185,11,5,7,23,60,10,1.6,0
19053,빙과류,빵빠레 그릭요거트,175,190,28,4,7,19,60,15,4.2,0.3
19054,빙과류,끌레도르 와플콘 밀크&초코,170,245,31,3,12,21,80,30,8,0.3
19055,빙과류,올때 메로나 칸탈루프,75,135,21,1,5.3,17,40,16,3.6,0.3
19056,빙과류,뉴바닐라,100,164,25,4,5,21,69,7,1.8,0
19057,빙과류,젤리벨리포도바,90,214,30,2,9,30,32,13,6,0.3
19058,빙과류,바밤바컵,100,145,21,2,6,16,25,10,0.6,0
19059,빙과류,영원한 봄,85,131,21,2,4.5,20,31,11,2.8,0.1
19060,빙과류,빅모나카 쿠키앤크림,300,335,47,5,14,26,190,16,10,0
19061,빙과류,PANTOA Choco chiffon,150,170,29,3,5,19,118,31,3,0
19062,빙과류,뉴 요거트,100,156,27,3,4,24,56,7,2,0
19063,빙과류,설레임 바나나쉐이크,160,150,27,2,4.1,26,30,10,2.8,0
19064,빙과류,딸기아이스캔디,70,125,16,1,6,14,25,20,4.6,0.3
19065,빙과류,쿠앤크 더프라임치즈,70,145,18,2,7,13,20,20,5,0.3
19066,빙과류,아이리스 파르페(메론&바닐라),100,85,13,1,3.1,12,30,5,2.4,0
19067,빙과류,나만봐,70,120,18,3,4.1,15,45,10,2.9,0
19068,빙과류,요맘때 로어슈거 딸기콘,70,120,15,2,6,12,45,20,4.4,0
19069,빙과류,티피,70,115,21,4,1.5,16,65,5,0.9,0
19070,빙과류,나린 딸기향 요거트,70,135,18,1,7,14,20,20,4.8,0.3
19071,빙과류,디저트아이스바 판나코타,70,115,19,1,3.9,14,30,10,2.6,0
19072,빙과류,빽다방 커피하드,70,115,19,2,3.2,15,35,10,2.1,0
19073,빙과류,베스트원캠벨그레이프,100,120,20,2,4,19,30,0,3,0
19074,빙과류,칙촉샌드아이스,130,215,28,3,10,10,70,5,3,0
19075,빙과류,초코아이스캔디,70,145,18,2,7,13,20,20,5,0.3
19076,빙과류,누가바초코,80,175,16,3,11,16,40,15,7,0
19077,빙과류,라이트 엔젤 녹차,100,59,18,2,2,3,35,5,1.3,0
19078,빙과류,라이트 엔젤 초코,100,59,18,2,2.1,3,40,5,1.4,0
19079,빙과류,디요거트,180,279,31,5,15,31,71,26,11,0.26
19080,빙과류,빽다방 초코하드,70,120,21,2,3,15,20,10,1.9,0
19081,빙과류,국화빵초코,150,205,36,3,4.1,26,80,5,2.4,0
19082,빙과류,쿨러쉬 찰떡 인절미,70,102,17,1,3.3,15,26,6,2.2,0
19083,빙과류,참붕어싸만코구마,150,205,34,2,6.7,22,80,10,5.4,0
19084,빙과류,서주아이스주빙수,100,185,27,3,7,19,117,24,5,0
19085,빙과류,라이트 엔젤 바나나,100,59,18,2,2,4,40,5,1.3,0
19086,빙과류,밀크카라멜모나카,140,195,32,3,6,19,85,10,3.9,0
19087,빙과류,그린티,100,170,26,3,6,21,51,6,1.8,0
19088,빙과류,멜론아이스캔디,70,120,18,1,4.6,13,40,15,3.4,0
19089,빙과류,요거트아이스캔디,70,120,18,3,4.1,15,45,10,2.9,0
19090,빙과류,밀크아이스캔디,70,120,15,2,6,12,45,20,4.4,0
19091,빙과류,스노블 롯데큐브아이스 멜론,120,190,33,2,5,24,40,10,3.2,0.3
19092,빙과류,범산목장 유기농 소프트 라이트 믹스,353.1,390,58,14,11,57,240,35,7,0.3
19093,빙과류,팥아이스캔디,70,115,21,4,1.5,16,65,5,0.9,0
19094,빙과류,커피아이스캔디,70,135,18,1,7,14,20,20,4.8,0.3
19095,빙과류,끌레도르 크림치즈바 블루베리,90,170,22,2.9,7,17,150,15,5,0.1
19096,빙과류,수출용 후레쉬메론,60,92,14.4,0.8,3.5,12,28,8,2.6,0
19097,빙과류,국화빵과 아이스크림,150,205,39,3,4.1,23,60,3,2,0
19098,빙과류,쿠키오 치즈샌드,130,200,32,3,7,18,160,10,4.3,0.3
19099,빙과류,메론마루,63,100,15,1,3.7,13,30,10,2.7,0
19100,빙과류,스노블 롯데빙수블록 밀크티,353.1,390,58,14,11,57,240,35,7,0.3
19101,빙과류,까페오레 파르페,300,345,53,4,13,40,115,30,9.5,0
19102,빙과류,크런치킹홈,100,110,16,2,4.2,14,30,10,3,0
19103,빙과류,바사프리미엄말차,100,141,23,1,4.8,19,106,7,3.6,0.1
19104,빙과류,돼지콘20,160,310,41,4,15,29,45,5,7,0
19105,빙과류,과자속 아이스빈,140,205,32,4,7,21,55,20,3.3,0
19106,빙과류,악마파르페,320,280,41,6,10,36,203,24,7,0.4
19107,빙과류,겨울엔 부드러운 수박바,75,115,17,1,4.5,12,20,10,2.6,0
19108,빙과류,딸기머거바,80,125,19,2,4.6,14,30,15,2.9,0
19109,빙과류,초코가득바,70,115,15,2,5,12,45,10,3.1,0
19110,빙과류,서주 다쿠아즈 샌드,150,147,23,2,5,16,34,25,2,0
19111,빙과류,라라스윗 바닐라빈,100,55,11,4,1.3,2,60,30,0.9,0
19112,빙과류,더위사냥 콜드브루라떼,110,135,19,3,5.3,15,70,15,4,0
19113,빙과류,클래식 요맘때 플레인,70,95,17,0.7,2.8,14,60,3,2.2,0
19114,빙과류,라라스윗 초코렛,100,60,11,4,1.9,2,60,30,1.2,0
19115,빙과류,끌레도르 크림치즈바 스트로베리,90,170,23,2.9,7,18,150,15,5,0.1
19116,빙과류,허니핑키바,75,95,17,1,2.8,16,25,10,1.8,0
19117,빙과류,끌레도르 와플콘 밀크&녹차,170,248,32,3,12,22,80,20,9,0.3
19118,빙과류,셰프의 오후 카라멜,90,234,19,3,17,15,44,7,2,0
19119,빙과류,커피가득바,70,105,11,1,6,10,25,15,3.9,0
19120,빙과류,스노우화이트,120,157,15,4,9,8,0,60,6,0
19121,빙과류,끌레도르 소프트콘 밀크&초코,170,250,32,3.4,12,22,80,30,9,0.5
19122,빙과류,석빙고 메론바,75,102,18,1,2.9,8,43,6,2.3,0
19123,빙과류,순수밀크빙,100,135,20,2,5,18,45,5,2.7,0
19124,빙과류,라라스윗 녹차,100,55,11,4,1.3,2,55,30,0.9,0
19125,빙과류,달콤바나나블록,210,295,57,4,6,56,65,15,3.4,0.3
19126,빙과류,셰프의 오후 딸기,90,211,19,1,15,15,37,6,2,0
19127,빙과류,본젤라또 블루베리 치즈 아이스디저트,150,190,29,3,7,21,130,20,4.5,0.3
19128,빙과류,도라에몽초코,90,105,17,3,2.3,15,140,10,1.9,0
19129,빙과류,순수초코빙,100,180,27,4,6,23,60,10,2.8,0
19130,빙과류,시모나 블러드오렌지,120,130,30,2,3.7,22,35,10,2.7,0
19131,빙과류,도라에몽카라멜,90,85,12,3,2.3,16,130,10,1.9,0
19132,빙과류,도라에몽밀크,90,115,18,4,2.3,17,150,10,21,0
19133,빙과류,끌레도르 메이플&월넛,160,380,45,4.9,20,32,120,25,12,0.3
19134,빙과류,라라스윗 요거트,100,50,11,2,2.2,5,45,25,1.3,0
19135,빙과류,순수딸기빙,100,160,24,1,6,18,30,15,3.7,0.3
19136,빙과류,라라스윗 딸기,100,55,11,3,1.6,5,50,25,1,0
19137,코코아가공품류,제티 쵸코렛맛,17,60,15,0.7,0,14,35,0,0,0
19138,코코아가공품류,미떼 핫초코 오리지날,17,70,12.5,1.5,1.7,9.5,45,0,1.4,0
19139,식용유지류,참고을들기름,100,835,0,0,93,0,0,0,8,0
19140,코코아가공품류,코코렛소스,100,280,66,3,0.8,50,106,0,0.6,0
19141,식용유지류,100% 통들깨 들기름,100,830,0,0,92,0,0,0,9,0
19142,코코아가공품류,미떼 핫초코 마일드,30,125,22,3.2,2.6,16.9,88,0,2.1,0
19143,식용유지류,진한들기름,100,830,0,0,92,0,0,0,8,0
19144,코코아가공품류,뉴얼려먹는초코만들기,36,190,23,2.4,10,14,90,3,6,0
19145,식용유지류,참진한들기름,100,900,0,0,100,0,5,0,9,0
19146,코코아가공품류,코코렛파우더,800,400,88,6,2.4,83,70,0,2.2,0
19147,식용유지류,진한들기름,100,900,0,0,100,0,5,0,21,0
19148,코코아가공품류,동서핫쵸코,30,130,22,2,3.8,21,65,0,3.6,0
19149,식용유지류,샘표일편단심통들깨들기름,100,900,0,0,100,0,0,0,8,0
19150,코코아가공품류,핫초코,20,85,16,2,1.5,10,20,0,1.4,0
19151,식용유지류,농가들기름,100,840,0,0,93,0,5,0,8,0
19152,코코아가공품류,허쉬 오리지널 핫초코,450,1940,356,27,45,172,485,21,9,0
19153,식용유지류,장터들기름,100,899.4,0,0,99.92,0,0,0,7.22,0.28
19154,코코아가공품류,행복한쇼콜라띠에 화이트초코,100,580,56,2,41,48,105,0,37,0.3
19155,식용유지류,들기름,100,835,0,0,93,0,0,0,9,0
19156,코코아가공품류,메티에 리치 초코소스,100,315,75,1,1,48,110,0,0.6,0
19157,식용유지류,들기름,100,760,0,0,85,0,0,0,8,0
19158,코코아가공품류,타코 카페 초콜릿,30,120,27,1,1.3,23,50,0,0.7,0
19159,식용유지류,고소한 들기름,100,835,0,0,93,0,0,0,8,0
19160,코코아가공품류,타코 카페 다크초콜릿,30,120,24,2,1.9,15,50,0,1.1,0
19161,식용유지류,생들기름,100,829,0,8,92,0,0,0,8,0
19162,코코아가공품류,코코아(자동판매기용),18,75,17,0,0,9,203,0,0,0
19163,식용유지류,자연드림 들기름,420,830,0,0,92,0,10,0,8,0
19164,코코아가공품류,담터 핫초코,20,87,16,1,2,12,41,0,1.9,0
19165,식용유지류,개성방앗간생들기름,100,895,0.7,0,99,0,10,0,6,0
19166,코코아가공품류,미떼 핫초코 티라미수,30,120,21,3,2.4,18,85,0,2,0
19167,식용유지류,들깨그대로,180,894,1,0,99,0,0,0,11,0
19168,코코아가공품류,제티 쿠키앤쵸코,17,65,16,0,0,16,15,0,0,0
19169,식용유지류,한들기름,5,49,0,0,5,0,0,0,0.3,0
19170,코코아가공품류,카일스 쵸콜릿파우더,1000,394,93.14,1.61,1.71,76.1,58.8,0,0,0
19171,식용유지류,쿠엔즈버킷 들기름,100,898,0,0,100,0,0,0,7,0
19172,코코아가공품류,얼초 초코킷,39,210,25,2.6,11,14,55,3,5.7,0
19173,식용유지류,초록들기름,100,973,1,0,108,0,25,0,9,0
19174,코코아가공품류,제주다크크런치,30,131.6,24.7,1.7,2.9,16.2,40.8,0.2,2.9,0
19175,식용유지류,고소한 건강생각 들기름,100,830,0,0,92,0,0,0,15,0
19176,코코아가공품류,제주녹차크런치,50,238.1,53.4,2.2,15,7.3,134.8,0,15,0
19177,식용유지류,해정원고소한들기름,100,897.72,0.31,0,99.61,0,12.61,0,4.48,0.3
19178,코코아가공품류,핫쵸코,30,114,25,1.5,0.7,25,102,0,0,0
19179,식용유지류,국산 들기름,100,835,0,0,92,0,4,0,7,0
19180,코코아가공품류,푸드쉐이크초콜릿맛,90,360,56,19,8,19,140,35,5,0
19181,식용유지류,발아영양들기름,100,900,0,0,100,0,0,0,8,0
19182,코코아가공품류,힐링타임 핫쵸코,20,80,16,2,1,14,70,0,0.8,0
19183,식용유지류,발아들기름,100,900,0,0,100,0,35,20,9,0.45
19184,코코아가공품류,아임요다크초코믹스,30,125,23,3,2.5,17,30,0,1.3,0
19185,식용유지류,남산들기름,100,855.15,8.54,0.17,91.15,0,0.39,0,19.76,0
19186,코코아가공품류,얼초블록만들기,39,220,23,1.3,13.9,22,60,0,12,0
19187,식용유지류,생들깨기름,100,899,0,0,99.9,0,0,0,7,0
19188,코코아가공품류,아임요초코믹스,30,125,25,2,1.9,20,5,0,0.7,0
19189,식용유지류,시골들기름,100,900,0,0,99,0,0,0,15,0
19190,코코아가공품류,허쉬 머쉬멜로 핫초코,30,130,24,2,3,14,48,0,0,0
19191,식용유지류,진한들기름,100,895,1,0,99,0,18,0,8,0
19192,코코아가공품류,까로망 모카초코 파우더,30,119,28,0.5,0.5,23,20,0,0,0
19193,식용유지류,국산발아들깨로만든들기름,100,820,2,0,90,0,5,0,3.9,0
19194,코코아가공품류,리치 핫초코,30,130,20,4,3.8,13,105,0,2.6,0
19195,식용유지류,맛있는 들기름,100,887.03,1.64,0,97.83,0,5.69,0,19.15,0
19196,코코아가공품류,제주하르방한라봉초콜릿,30,163.1,19.6,0.8,9,14.3,11.7,0,8.9,0
19197,식용유지류,믿음들기름,100,820,0,0,84,0,9,0,14,0
19198,코코아가공품류,스윗 로우 카카오닙스,4.5,22,3,0,1.1,2,0,0,0.6,0
19199,식용유지류,우리농가수 들기름,100,897.1,0.3,0.1,99.5,0,3.8,0,8.4,0.4
19200,코코아가공품류,까로망 프리미엄 모카초코 파우더,30,119,28,0.5,0.5,23,20,0,0,0
19201,식용유지류,내가본 들기름,100,895,0,0,100,0,10,0,8,0
19202,코코아가공품류,자연드림코코드림,20,85,14,3,1.6,14,20,0,0.1,0
19203,식용유지류,고메이494 국내산 들기름,100,900,0,0,100,0,4.3,0,7,0
19204,코코아가공품류,제주 하르방 백년초초콜릿,72,376.3,50.47,1.87,18.58,17.78,21.31,0,17.5,0
19205,식용유지류,미소찬 진한 들기름,100,830,0,0,92,0,0,0,6,0
19206,코코아가공품류,제주 하르방 감귤초콜릿,72,373.6,49.61,2.16,18.5,35.71,29.95,0,18.36,0
19207,식용유지류,승인봉황 들기름,100,897,0,0,99.6,0,0,0,6.5,0
19208,코코아가공품류,제주하르방다크초콜릿,72,356.7,52.78,2.59,15.05,36.7,45.22,0,14.83,0
